sheet_sources,track_present,crash_present,flight_no,route,aircraft_no,aircraft_type,time_local_cst,time_utc,unix_time,longitude,latitude,altitude_ft,altitude_m,ground_speed_kn,ground_speed_kph,vertical_speed_fpm,vertical_speed_fpm_calc,heading_deg,squawk,fr24_match,fr24_time_delta_s,fr24_time_utc,fr24_no_position,fr24_altitude_ft,fr24_speed_kn,fr24_track_deg,fr24_vspeed_fpm,fdr_overlap,fdr_offset_s,fdr_time_abs,seconds_to_fdr_end,fdr_time_local_cst,fdr_altitude_press,fdr_altitude_press_quality,fdr_ground_spd,fdr_ground_spd_quality,fdr_heading,fdr_heading_quality,fdr_pitch_angle,fdr_pitch_angle_quality,fdr_roll_angle,fdr_roll_angle_quality,fdr_roll_rate,fdr_roll_rate_quality,fdr_absolute_roll_rate,fdr_absolute_roll_rate_quality,fdr_yaw_rate,fdr_yaw_rate_quality,fdr_accel_vert,fdr_accel_vert_quality,fdr_accel_long,fdr_accel_long_quality,fdr_accel_lat,fdr_accel_lat_quality,fdr_ctrl_col_pos_l,fdr_ctrl_col_pos_l_quality,fdr_ctrl_whl_pos_l,fdr_ctrl_whl_pos_l_quality,fdr_elevator_l,fdr_elevator_l_quality,fdr_elevator_r,fdr_elevator_r_quality,fdr_aileron_l,fdr_aileron_l_quality,fdr_aileron_r,fdr_aileron_r_quality,fdr_rudder,fdr_rudder_quality,fdr_eng1_fuel_flow,fdr_eng1_fuel_flow_quality,fdr_eng2_fuel_flow,fdr_eng2_fuel_flow_quality,fdr_eng1_n1,fdr_eng1_n1_quality,fdr_eng2_n1,fdr_eng2_n1_quality,fdr_eng1_n2_actual,fdr_eng1_n2_actual_quality,fdr_eng2_n2_actual,fdr_eng2_n2_actual_quality,fdr_eng1_cutoff_sw,fdr_eng1_cutoff_sw_quality,fdr_eng2_cutoff_sw,fdr_eng2_cutoff_sw_quality
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:57,2022-03-21T06:19:57Z,1647843597.000,110.746819,23.365829,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.120,2022-03-21 06:19:57Z.120,P,29100,457,100,0,1,1647554687.600,288909.4,68.1391,2022-03-21 14:19:57,29100,interpolated,456.5,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,0,interpolated,0,interpolated,0.9882,interpolated,0.0469,observed,-0.0142,observed,0.22,observed,2.11,observed,-4.51,observed,-4.1,observed,-2.3,observed,3.71,observed,-1,interpolated,2608,interpolated,2576,interpolated,83.63,interpolated,83.5,interpolated,92.488963,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:58,2022-03-21T06:19:58Z,1647843598.000,110.749077,23.36545,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.880,2022-03-21 06:19:57Z.120,P,29100,457,100,0,1,1647554687.600,288910.4,67.1391,2022-03-21 14:19:58,29099.7516,interpolated,456.5,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.02365,interpolated,-0.03784,interpolated,0.989893,interpolated,0.0469,observed,-0.0162,observed,0.22,observed,2.11,observed,-4.41,observed,-4.05,observed,-2.3,observed,3.71,observed,-1,interpolated,,missing,2586.587202,interpolated,,missing,83.589323,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:19:59,2022-03-21T06:19:59Z,1647843599.000,110.751343,23.36508,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.386,2022-03-21 06:19:59Z.386,P,29100,457,100,0,1,1647554687.600,288911.4,66.1391,2022-03-21 14:19:59,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2592,interpolated,,missing,83.585338,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:00,2022-03-21T06:20:00Z,1647843600.000,110.754089,23.364611,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.614,2022-03-21 06:19:59Z.386,P,29100,457,100,0,1,1647554687.600,288912.4,65.1391,2022-03-21 14:20:00,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.9882,interpolated,0.049,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.46,observed,-4.05,observed,-2.3,observed,3.66,observed,,missing,,missing,2592,interpolated,,missing,83.520338,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:01,2022-03-21T06:20:01Z,1647843601.000,110.756317,23.36426,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288913.4,64.1391,2022-03-21 14:20:01,29099,interpolated,456.5,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.985293,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.46,observed,-4.1,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2581.412798,interpolated,83.63,interpolated,83.5,interpolated,92.386037,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:02,2022-03-21T06:20:02Z,1647843602.000,110.758171,23.363939,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288914.4,63.1391,2022-03-21 14:20:02,29099,interpolated,456.5,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.989046,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,1.76,observed,-4.51,observed,-4.1,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2576,interpolated,83.63,interpolated,83.5,interpolated,92.488963,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:03,2022-03-21T06:20:03Z,1647843603.000,110.760399,23.36359,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288915.4,62.1391,2022-03-21 14:20:03,29098.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.989046,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,1.76,observed,-4.51,observed,-4.1,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2576,interpolated,83.63,interpolated,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:04,2022-03-21T06:20:04Z,1647843604.000,110.762657,23.363199,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288916.4,61.1391,2022-03-21 14:20:04,29098.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9882,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.41,observed,-4,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2586.587202,interpolated,83.63,interpolated,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:05,2022-03-21T06:20:05Z,1647843605.000,110.764458,23.36293,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.490,2022-03-21 06:20:05Z.490,N,29100,457,100,0,1,1647554687.600,288917.4,60.1391,2022-03-21 14:20:05,29099,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.9882,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.46,observed,-4.1,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2581.412798,interpolated,83.63,interpolated,83.589323,interpolated,92.386037,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:06,2022-03-21T06:20:06Z,1647843606.000,110.766747,23.36257,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.510,2022-03-21 06:20:05Z.490,N,29100,457,100,0,1,1647554687.600,288918.4,59.1391,2022-03-21 14:20:06,29099,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.991954,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.51,observed,-4.1,observed,-2.25,observed,3.66,observed,-1,interpolated,,missing,2576,interpolated,,missing,83.63,interpolated,92.488963,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:07,2022-03-21T06:20:07Z,1647843607.000,110.768997,23.36215,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.620,2022-03-21 06:20:07Z.620,P,29100,457,100,0,1,1647554687.600,288919.4,58.1391,2022-03-21 14:20:07,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:08,2022-03-21T06:20:08Z,1647843608.000,110.771278,23.36182,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.380,2022-03-21 06:20:07Z.620,P,29100,457,100,0,1,1647554687.600,288920.4,57.1391,2022-03-21 14:20:08,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:09,2022-03-21T06:20:09Z,1647843609.000,110.773499,23.36142,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288921.4,56.1391,2022-03-21 14:20:09,29099.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,-0.03885,interpolated,-0.06216,interpolated,0.987354,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.51,observed,-4.15,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,,missing,83.63,interpolated,,missing,,missing,,missing,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:10,2022-03-21T06:20:10Z,1647843610.000,110.775757,23.36108,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288922.4,55.1391,2022-03-21 14:20:10,29098.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.991107,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.46,observed,-4.1,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2581.412798,interpolated,83.63,interpolated,83.63,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:11,2022-03-21T06:20:11Z,1647843611.000,110.778038,23.360689,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288923.4,54.1391,2022-03-21 14:20:11,29098.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.02365,interpolated,-0.03784,interpolated,0.9882,interpolated,0.049,observed,-0.0142,observed,0.22,observed,2.11,observed,-4.46,observed,-4.1,observed,-2.3,observed,3.66,observed,-1,interpolated,2608,interpolated,2576,interpolated,83.63,interpolated,83.540677,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:12,2022-03-21T06:20:12Z,1647843612.000,110.781197,23.360149,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.932,2022-03-21 06:20:12Z.932,P,29100,457,100,0,1,1647554687.600,288924.4,53.1391,2022-03-21 14:20:12,29098.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,0,interpolated,0,interpolated,0.989046,interpolated,0.049,observed,-0.0142,observed,0.22,observed,2.11,observed,-4.46,observed,-4.1,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2576,interpolated,83.63,interpolated,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:13,2022-03-21T06:20:13Z,1647843613.000,110.783028,23.359871,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.068,2022-03-21 06:20:12Z.932,P,29100,457,100,0,1,1647554687.600,288925.4,52.1391,2022-03-21 14:20:13,29099,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,0,interpolated,0,interpolated,0.991954,interpolated,0.049,observed,-0.0142,observed,0.2,observed,1.76,observed,-4.51,observed,-4.05,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2576,interpolated,83.63,interpolated,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:14,2022-03-21T06:20:14Z,1647843614.000,110.785278,23.359501,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288926.4,51.1391,2022-03-21 14:20:14,29099.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,0,interpolated,0,interpolated,0.9836,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.51,observed,-4.05,observed,-2.25,observed,3.66,observed,-1,interpolated,,missing,2576,interpolated,,missing,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:15,2022-03-21T06:20:15Z,1647843615.000,110.787079,23.35918,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288927.4,50.1391,2022-03-21 14:20:15,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2576,interpolated,,missing,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:16,2022-03-21T06:20:16Z,1647843616.000,110.78978,23.358761,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288928.4,49.1391,2022-03-21 14:20:16,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.986746,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,1.76,observed,-4.46,observed,-4.1,observed,-2.2,observed,3.62,observed,,missing,,missing,2576,interpolated,,missing,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:17,2022-03-21T06:20:17Z,1647843617.000,110.79203,23.358379,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288929.4,48.1391,2022-03-21 14:20:17,29099.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9836,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,1.76,observed,-4.51,observed,-4.1,observed,-2.2,observed,3.62,observed,-1,interpolated,2608,interpolated,2576,interpolated,83.63,interpolated,83.589323,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:18,2022-03-21T06:20:18Z,1647843618.000,110.794777,23.35791,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.822,2022-03-21 06:20:18Z.822,P,29100,457,100,0,1,1647554687.600,288930.4,47.1391,2022-03-21 14:20:18,29100.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.987593,interpolated,0.0469,observed,-0.0162,observed,0.2,observed,2.11,observed,-4.46,observed,-4.05,observed,-2.25,observed,3.66,observed,-1,interpolated,2608,interpolated,2586.587202,interpolated,83.63,interpolated,83.63,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:19,2022-03-21T06:20:19Z,1647843619.000,110.796562,23.35763,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.178,2022-03-21 06:20:18Z.822,P,29100,457,100,0,1,1647554687.600,288931.4,46.1391,2022-03-21 14:20:19,29100,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9882,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.41,observed,-4.1,observed,-2.3,observed,3.71,observed,-1,interpolated,2608,interpolated,2581.412798,interpolated,83.63,interpolated,83.540677,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:20,2022-03-21T06:20:20Z,1647843620.000,110.79882,23.35725,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288932.4,45.1391,2022-03-21 14:20:20,29101,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,-0.05592,interpolated,-0.0625,interpolated,-0.1,interpolated,0.989046,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.11,observed,-4.51,observed,-4.1,observed,-2.3,observed,3.71,observed,-1,interpolated,2608,interpolated,2586.587202,interpolated,83.63,interpolated,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:21,2022-03-21T06:20:21Z,1647843621.000,110.801086,23.35689,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288933.4,44.1391,2022-03-21 14:20:21,29101,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.991954,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.46,observed,-4.46,observed,-4.1,observed,-2.34,observed,3.76,observed,-1,interpolated,2608,interpolated,2581.412798,interpolated,83.63,interpolated,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:22,2022-03-21T06:20:22Z,1647843622.000,110.802917,23.356609,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288934.4,43.1391,2022-03-21 14:20:22,29100.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.989046,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.46,observed,-4.46,observed,-4.1,observed,-2.34,observed,3.76,observed,-1,interpolated,,missing,2576,interpolated,,missing,83.5,interpolated,92.5,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:23,2022-03-21T06:20:23Z,1647843623.000,110.805611,23.35614,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.936,2022-03-21 06:20:23Z.936,P,29100,457,100,0,1,1647554687.600,288935.4,42.1391,2022-03-21 14:20:23,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2576,interpolated,,missing,83.5,interpolated,92.443019,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:24,2022-03-21T06:20:24Z,1647843624.000,110.807861,23.355789,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.064,2022-03-21 06:20:23Z.936,P,29100,457,100,0,1,1647554687.600,288936.4,41.1391,2022-03-21 14:20:24,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.9882,interpolated,0.049,observed,-0.0142,observed,0.2,observed,2.46,observed,-4.46,observed,-4.05,observed,-2.39,observed,3.76,observed,,missing,,missing,2576,interpolated,,missing,83.5,interpolated,92.380519,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:25,2022-03-21T06:20:25Z,1647843625.000,110.810143,23.3554,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.666,2022-03-21 06:20:25Z.666,N,29100,457,100,0,1,1647554687.600,288937.4,40.1391,2022-03-21 14:20:25,29102.2484,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,0,interpolated,0,interpolated,0.989654,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.46,observed,-4.41,observed,-4.1,observed,-2.34,observed,3.76,observed,-1,interpolated,2605.412798,interpolated,2576,interpolated,83.5,interpolated,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:26,2022-03-21T06:20:26Z,1647843626.000,110.811974,23.35512,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.334,2022-03-21 06:20:25Z.666,N,29100,457,100,0,1,1647554687.600,288938.4,39.1391,2022-03-21 14:20:26,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.986507,interpolated,0.0469,observed,-0.0142,observed,0.2,observed,2.46,observed,-4.46,observed,-4.1,observed,-2.34,observed,3.76,observed,-1,interpolated,2592,interpolated,2576,interpolated,83.5,interpolated,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:27,2022-03-21T06:20:27Z,1647843627.000,110.814201,23.35474,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288939.4,38.1391,2022-03-21 14:20:27,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.982754,interpolated,0.0469,observed,-0.0162,observed,0.22,observed,2.46,observed,-4.46,observed,-4.1,observed,-2.39,observed,3.76,observed,-1,interpolated,2592,interpolated,2576,interpolated,83.5,interpolated,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:28,2022-03-21T06:20:28Z,1647843628.000,110.816452,23.35437,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288940.4,37.1391,2022-03-21 14:20:28,29102,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.18,interpolated,0,interpolated,-0.03885,interpolated,-0.06216,interpolated,0.9836,interpolated,0.049,observed,-0.0142,observed,0.22,observed,2.46,observed,-4.46,observed,-4,observed,-2.39,observed,3.76,observed,-1,interpolated,2592,interpolated,2586.587202,interpolated,83.5,interpolated,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:29,2022-03-21T06:20:29Z,1647843629.000,110.818741,23.354,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288941.4,36.1391,2022-03-21 14:20:29,29102.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.02365,interpolated,-0.03784,interpolated,0.991954,interpolated,0.049,observed,-0.0142,observed,0.22,observed,2.46,observed,-4.35,observed,-4.1,observed,-2.34,observed,3.76,observed,-1,interpolated,2592,interpolated,2581.412798,interpolated,83.5,interpolated,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:30,2022-03-21T06:20:30Z,1647843630.000,110.820969,23.35363,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288942.4,35.1391,2022-03-21 14:20:30,29101.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.04408,interpolated,-0.0625,interpolated,-0.1,interpolated,0.986746,interpolated,0.049,observed,-0.0142,observed,0.22,observed,2.46,observed,-4.46,observed,-4.05,observed,-2.34,observed,3.76,observed,-1,interpolated,,missing,2586.587202,interpolated,,missing,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:31,2022-03-21T06:20:31Z,1647843631.000,110.824142,23.35309,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288943.4,34.1391,2022-03-21 14:20:31,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2586.706399,interpolated,,missing,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:32,2022-03-21T06:20:32Z,1647843632.000,110.826424,23.352739,29100,8869.679688,457,846.364014,0,0,100,2101,none,,,,,,,,1,1647554687.600,288944.4,33.1391,2022-03-21 14:20:32,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0.9905,interpolated,0.049,observed,-0.0142,observed,0.22,observed,2.46,observed,-4.46,observed,-4.1,observed,-2.34,observed,3.76,observed,,missing,,missing,2578.706399,interpolated,,missing,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:20:33,2022-03-21T06:20:33Z,1647843633.000,110.828682,23.35236,29100,8869.679688,457,846.364014,0,0,100,2101,nearest,0.596,2022-03-21 06:20:33Z.596,P,29100,457,100,0,1,1647554687.600,288945.4,32.1391,2022-03-21 14:20:33,29101.7516,interpolated,456,interpolated,101.6,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.989046,interpolated,0.049,observed,-0.0142,observed,0.22,observed,2.46,observed,-4.46,observed,-4.1,observed,-2.34,observed,3.76,observed,-1,interpolated,2592,interpolated,2576,interpolated,83.5,interpolated,83.5,interpolated,92.375,interpolated,92.375,interpolated,RUN,nearest,RUN,nearest
